runtime,nr. points,bytes,time taken,mbs,ps
129829546464,10000,161640,0.026904284,5.947008290575583,371688.0181609739
129889251428,10000,161640,0.02736829,5.846181840370736,365386.365023171
129950141280,10000,161640,0.02615658,6.117007651611947,382312.97822574666
130008179522,10000,161640,0.028795742,5.556377050468086,347273.5656542554
130072070618,10000,161640,0.026302527,6.083065706956598,380191.6066847874
130130577288,10000,161640,0.026185338,6.1102896590450735,381893.1036903171
130188679998,10000,161640,0.027951387,5.7242239893140185,357763.9993321262
130250672976,10000,161640,0.026262489,6.092339534154588,380771.2208846618
130309171278,10000,161640,0.027256984,5.870055175583622,366878.4484739764
130369633548,10000,161640,0.027609787,5.79504651738168,362190.407336355
130430905790,10000,161640,0.026459874,6.046891984444068,377930.74902775424
130489770740,10000,161640,0.02729924,5.86096902331347,366310.5639570919
130550323786,10000,161640,0.027529005,5.812051688755188,363253.23054719926
130611357518,10000,161640,0.02665832,6.001878587998044,375117.41174987773
130670677004,10000,161640,0.027313568,5.85789450869253,366118.4067932831
130731264062,10000,161640,0.026672149,5.9987667285451955,374922.9205340747
130790474972,10000,161640,0.026348524,6.072446411039951,379527.9006899969
130850851546,10000,161640,0.026586748,6.018035752247699,376127.23451548116
130909885176,10000,161640,0.02756058,5.80539306502258,362837.0665639112
130971027966,10000,161640,0.027858233,5.743364986573269,358960.3116608293
131033007552,10000,161640,0.02612108,6.125321005103923,382832.5628189952
131090968840,10000,161640,0.02771016,5.774055436706248,360878.4647941405
131152432910,10000,161640,0.027554192,5.80673895282431,362921.1845515194
131213705388,10000,161640,0.02627286,6.089934632164142,380620.9145102589
131271999014,10000,161640,0.027932261,5.728143525509804,358008.9703443627
131333947492,10000,161640,0.026320466,6.078919727333095,379932.48295831843
131392523148,10000,161640,0.026046763,6.142797859373159,383924.8662108224
131450318064,10000,161640,0.028529798,5.60817149844524,350510.7186528275
131513618238,10000,161640,0.026423397,6.055239604506566,378452.4752816604
131572408450,10000,161640,0.026173284,6.113103728213853,382068.9830133658
